Theravāda,Theravāda,Theravāda,Mahāsaṁghika,Mahāsaṁghika,Mahāsaṁghika,Mahāsaṁghika,Lokuttaravāda,Lokuttaravāda,Mahīśāsaka,Mahīśāsaka,Dharmaguptaka,Dharmaguptaka,Dharmaguptaka,Dharmaguptaka,Sarvāstivāda,Sarvāstivāda,Sarvāstivāda,Sarvāstivāda,Sarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Kāśyapīya,Upāliparipṛcchā,Qizil,Bhikkhu Pātimokkha (unknown school)
pm-pc121; vb-pc121,pm-pc38; vb-pc38,22#49~,pm-pc27; vb-pc27,pm-pc37; vb-pc37,,pm-pc37,vb-pc27,pm-pc37,pm-pc28; vb-pc28,pm-pc39; vb-pc39,pm-pc25; vb-pc25,pm-2-pc38; pm-pc38; vb-pc38,,,pm-dh-pc24; pm-pc24; vb-pc24,pm-2-pc38; pm-pc38; vb-pc38,,pm-finot-pc38; pm-tf11-pc38,,pm-pc26; vb-pc26,pm-pc38; vb-pc38,,pm-gbm2-pc38; pm-gbm3-pc38; pm-mpt-pc38,,pm-pc26; vb-pc26,pm-pc38; vb-pc38,pm-pc38,pc40,qizil-pc38,
pm-pc119; vb-pc119,pm-pc34; vb-pc34,,pm-pc28; vb-pc28,pm-pc38; vb-pc38,,pm-pc38,vb-pc28,pm-pc38,pm-pc23; vb-pc23,pm-pc34; vb-pc34,pm-pc23; vb-pc23,pm-2-pc34; pm-pc34; vb-pc34,,,pm-dh-pc21; pm-pc21; vb-pc21,pm-2-pc33; pm-pc33; vb-pc33,,pm-finot-pc33; pm-tf11-pc33,,pm-pc21; vb-pc21,pm-pc33; vb-pc33,,pm-gbm2-pc33; pm-gbm3-pc33; pm-mpt-pc33,,pm-pc21; vb-pc21,pm-pc33; vb-pc33,pm-pc33,pc35,,
,pm-pc39; vb-pc39,,,pm-pc39; vb-pc39,,pm-pc39,,pm-pc39,,pm-pc41; vb-pc41,,pm-2-pc40; pm-pc40; vb-pc40,,,,pm-2-pc40; pm-pc40; vb-pc40,,pm-finot-pc40; pm-tf11-pc40,,,pm-pc40; vb-pc40,,pm-gbm2-pc40; pm-gbm3-pc40; pm-mpt-pc40,,,pm-pc40; vb-pc40,pm-pc40,pc42,qizil-pc40,
pm-pc118; vb-pc118,pm-pc32; vb-pc32,,pm-pc30; vb-pc30,pm-pc40; vb-pc40,,pm-pc40,vb-pc30,pm-pc40,pm-pc21; vb-pc21,pm-pc32; vb-pc32,pm-pc22; vb-pc22,pm-2-pc33; pm-pc33; vb-pc33,,,pm-dh-pc22; pm-pc22; vb-pc22,pm-2-pc36; pm-pc36; vb-pc36,,pm-finot-pc36; pm-tf11-pc36,,pm-pc24; vb-pc24,pm-pc36; vb-pc36,,pm-gbm2-pc36; pm-gbm3-pc36; pm-mpt-pc36,,pm-pc24; vb-pc24,pm-pc36; vb-pc36,pm-pc36,pc38,qizil-pc36,
pm-pc137; vb-pc137,pm-pc56; vb-pc56,,pm-pc31; vb-pc31,pm-pc41; vb-pc41,,pm-pc41,vb-pc31,pm-pc41,pm-pc51; vb-pc51,pm-pc68; vb-pc68,pm-pc42; vb-pc42,pm-2-pc57; pm-pc57; vb-pc57,,,pm-dh-pc36; pm-pc37; vb-pc37,pm-2-pc54; pm-pc52; vb-pc52,,pm-finot-pc52; pm-tf11-pc52,,pm-pc37; vb-pc37,pm-pc52; vb-pc52,,pm-gbm2-pc52; pm-gbm3-pc52; pm-mpt-pc52,,pm-pc37; vb-pc37,pm-pc52; vb-pc52,pm-pc53,pc54,,
pm-pc101; vb-pc101,pm-pc5; vb-pc5,,pm-pc32; vb-pc32,pm-pc42; vb-pc42,,pm-pc42,vb-pc32,pm-pc42,pm-pc7; vb-pc7,pm-pc7; vb-pc7,pm-pc5; vb-pc5,pm-2-pc5; pm-pc5; vb-pc5,,,pm-dh-pc38; pm-pc39; vb-pc39,pm-2-pc53; pm-pc54; vb-pc54,,pm-finot-pc53; pm-tf11-pc53,,pm-pc39; vb-pc39,pm-pc54; vb-pc54,,pm-gbm2-pc54; pm-gbm3-pc54; pm-mpt-pc54,,pm-pc39; vb-pc39,pm-pc54; vb-pc54,pm-pc54,pc56,,
pm-pc157; vb-pc157,pm-pc79; vb-pc79,,pm-pc33; vb-pc33,pm-pc43; vb-pc43,,pm-pc43,vb-pc33,pm-pc43,pm-pc61; vb-pc61,pm-pc79; vb-pc79,pm-pc60; vb-pc60,pm-2-pc76; pm-pc76; vb-pc76,,,pm-dh-pc37; pm-pc38; vb-pc38,pm-2-pc52; pm-pc53; vb-pc53,,pm-finot-pc54; pm-tf11-pc54,,pm-pc38; vb-pc38,pm-pc53; vb-pc53,,pm-gbm2-pc53; pm-gbm3-pc53; pm-mpt-pc53,,pm-pc38; vb-pc38,pm-pc53; vb-pc53,pm-pc51,pc55,,
pm-pc123; vb-pc123,pm-pc42; vb-pc42,,pm-pc34; vb-pc34,pm-pc44; vb-pc44,,pm-pc44,vb-pc34,pm-pc44,pm-pc58; vb-pc58,pm-pc76; vb-pc76,pm-pc31; vb-pc31,pm-2-pc46; pm-pc46; vb-pc46,,,pm-dh-pc35; pm-pc36; vb-pc36,pm-2-pc51; pm-pc51; vb-pc51,,pm-finot-pc51; pm-tf11-pc51,,pm-pc36; vb-pc36,pm-pc51; vb-pc51,,pm-gbm2-pc51; pm-gbm3-pc51; pm-mpt-pc51,,pm-pc36; vb-pc36,pm-pc51; vb-pc51,pm-pc52,pc53,,
pm-pc146; vb-pc146,pm-pc68; vb-pc68,,pm-pc35; vb-pc35,pm-pc45; vb-pc45,,pm-pc45,vb-pc35,pm-pc45,pm-pc33; vb-pc33,pm-pc48; vb-pc48,pm-pc52; vb-pc52,pm-2-pc68; pm-pc68; vb-pc68,,pm-pc68,pm-dh-pc39; pm-pc40; vb-pc40,pm-2-pc55; pm-pc55; vb-pc55,,pm-finot-pc55; pm-tf11-pc55,,pm-pc40; vb-pc40,pm-pc55; vb-pc55,,pm-gbm2-pc55; pm-gbm3-pc55; pm-mpt-pc55,,pm-pc40; vb-pc40,pm-pc55; vb-pc55,pm-pc55,pc57,,
pm-pc147; vb-pc147,pm-pc69; vb-pc69,,pm-pc36; vb-pc36,pm-pc46; vb-pc46,,pm-pc46,vb-pc36,pm-pc46,pm-pc34; vb-pc34,pm-pc49; vb-pc49,pm-pc53; vb-pc53,pm-2-pc69; pm-pc69; vb-pc69,,pm-pc69,pm-dh-pc40; pm-pc41; vb-pc41,pm-2-pc56; pm-pc56; vb-pc56,,pm-finot-pc56; pm-tf11-pc56,,pm-pc41; vb-pc41,pm-pc56; vb-pc56,,pm-gbm2-pc56; pm-gbm3-pc56; pm-mpt-pc56,,pm-pc41; vb-pc41,pm-pc56; vb-pc56,pm-pc56,pc58,,
pm-pc148; vb-pc148,pm-pc70; vb-pc70,,pm-pc37; vb-pc37,pm-pc47; vb-pc47,,pm-pc47,vb-pc37,pm-pc47,pm-pc35; vb-pc35,pm-pc50; vb-pc50,pm-pc54; vb-pc54,pm-2-pc70; pm-pc70; vb-pc70,,pm-pc70,pm-dh-pc41; pm-pc42; vb-pc42,pm-2-pc57; pm-pc57; vb-pc57,,pm-finot-pc57; pm-tf11-pc57,,pm-pc42; vb-pc42,pm-pc57; vb-pc57,,pm-gbm2-pc57; pm-gbm3-pc57; pm-mpt-pc57,,pm-pc42; vb-pc42,pm-pc57; vb-pc57,pm-pc57,pc59,qizil-pc57,
pm-pc139; vb-pc139,pm-pc58; vb-pc58,,pm-pc38; vb-pc38,pm-pc48; vb-pc48,,pm-pc48,vb-pc38,pm-pc48,pm-pc59; vb-pc59,pm-pc77; vb-pc77,pm-pc45; vb-pc45,pm-2-pc60; pm-pc60; vb-pc60,,,pm-dh-pc43; pm-pc44; vb-pc44,pm-2-pc59; pm-pc59; vb-pc59,,pm-finot-pc59; pm-tf11-pc59,,pm-pc43; vb-pc43,pm-pc59; vb-pc58,,pm-gbm2-pc58; pm-gbm3-pc58; pm-mpt-pc58,,pm-pc43; vb-pc43,pm-pc58; vb-pc58,pm-pc68,pc61,,
pm-pc161; vb-pc161,pm-pc84; vb-pc84,,pm-pc39; vb-pc39,pm-pc49; vb-pc49,,pm-pc49,vb-pc39,pm-pc49,pm-pc52; vb-pc52,pm-pc69; vb-pc69,pm-pc66; vb-pc66,pm-2-pc82; pm-pc82; vb-pc82,,,pm-dh-pc42; pm-pc43; vb-pc43,pm-2-pc58; pm-pc58; vb-pc58,,pm-finot-pc58; pm-tf11-pc58,,pm-pc44; vb-pc44,pm-pc58; vb-pc59,,pm-gbm2-pc59; pm-gbm3-pc59; pm-mpt-pc59,,pm-pc44; vb-pc44,pm-pc59; vb-pc59,pm-pc69,pc60,qizil-pc58,
pm-pc138; vb-pc138,pm-pc57; vb-pc57,,,pm-pc50; vb-pc50,,pm-pc50,,pm-pc50,pm-pc53; vb-pc53,pm-pc70; vb-pc70,pm-pc41; vb-pc41,pm-2-pc56; pm-pc56; vb-pc56,,,pm-dh-pc44; pm-pc45; vb-pc45,pm-2-pc60; pm-pc60; vb-pc60,,pm-finot-pc60; pm-tf11-pc60,,pm-pc45; vb-pc45,pm-pc60; vb-pc60,,pm-gbm3-pc60; pm-mpt-pc60,,pm-pc45; vb-pc45,pm-pc60; vb-pc60,pm-pc60,pc62,,
pm-pc143; vb-pc143,pm-pc62; vb-pc62,,pm-pc41; vb-pc41,pm-pc51; vb-pc51,,pm-pc51,vb-pc41,pm-pc51,,,pm-pc47; vb-pc47,pm-2-pc62; pm-pc62; vb-pc62,,,pm-dh-pc26; pm-pc26; vb-pc26,pm-2-pc41; pm-pc41; vb-pc41,,pm-finot-pc41; pm-tf11-pc41,,pm-pc28; vb-pc28,pm-pc41; vb-pc41,,pm-gbm2-pc41; pm-gbm3-pc41; pm-mpt-pc41,,pm-pc28; vb-pc28,pm-pc41; vb-pc41,pm-pc41,pc43,,
,pm-pc41; vb-pc41,,pm-pc42; vb-pc42,pm-pc52; vb-pc52,,pm-pc52,vb-pc42,pm-pc52,,pm-pc40; vb-pc40,,pm-2-pc41; pm-pc41; vb-pc41,,,pm-pc29; vb-pc29,pm-2-pc44; pm-pc44; vb-pc44,,pm-finot-pc44; pm-tf11-pc44,,pm-pc29; vb-pc29,pm-pc44; vb-pc44,,pm-gbm2-pc44; pm-gbm3-pc44; pm-mpt-pc44,,pm-pc29; vb-pc29,pm-pc44; vb-pc44,pm-pc44,pc46,,
pm-pc124; vb-pc124,pm-pc43; vb-pc43,,pm-pc43; vb-pc43,pm-pc53; vb-pc53,,pm-pc53,vb-pc43,pm-pc53,,,pm-pc28; vb-pc28,pm-2-pc43; pm-pc43; vb-pc43,,,pm-dh-pc27; pm-pc27; vb-pc27,pm-2-pc42; pm-pc42; vb-pc42,,pm-finot-pc42; pm-tf11-pc42,,,pm-pc42; vb-pc42,,pm-gbm2-pc42; pm-gbm3-pc42; pm-mpt-pc42,,,pm-pc42; vb-pc42,pm-pc43,pc44,,
pm-pc125; vb-pc125,pm-pc44; vb-pc44,,pm-pc44; vb-pc44,pm-pc54; vb-pc54,,pm-pc54,vb-pc44,pm-pc54,pm-pc29; vb-pc29,pm-pc42; vb-pc42,pm-pc29; vb-pc29,pm-2-pc44; pm-pc44; vb-pc44,,,pm-dh-pc28; pm-pc28; vb-pc28,pm-2-pc43; pm-pc43; vb-pc43,,pm-finot-pc43; pm-tf11-pc43,,,pm-pc43,,pm-gbm2-pc43,,,,pm-pc29,pc45,,
pm-pc129; vb-pc129,pm-pc48; vb-pc48,,pm-pc45; vb-pc45,pm-pc55; vb-pc55,,pm-pc55,vb-pc45,pm-pc55,pm-pc30; vb-pc30,pm-pc45; vb-pc45,pm-pc33; vb-pc33,pm-2-pc48; pm-pc48; vb-pc48,,,pm-dh-pc29; pm-pc30; vb-pc30,pm-2-pc45; pm-pc45; vb-pc45,,pm-finot-pc45; pm-tf11-pc45,,pm-pc30; vb-pc30,pm-pc45; vb-pc45,,pm-gbm2-pc45; pm-gbm3-pc45; pm-mpt-pc45,,pm-pc30; vb-pc30,pm-pc45; vb-pc45,pm-pc45,pc47,,
pm-pc130; vb-pc130,pm-pc49; vb-pc49,,pm-pc46; vb-pc46,pm-pc56; vb-pc56,,pm-pc56,vb-pc46,pm-pc56,pm-pc31; vb-pc31,pm-pc46; vb-pc46,pm-pc34; vb-pc34,pm-2-pc49; pm-pc49; vb-pc49,,,pm-dh-pc30; pm-pc31; vb-pc31,pm-2-pc46; pm-pc46; vb-pc46,,pm-finot-pc46; pm-tf11-pc46,,pm-pc31; vb-pc31,pm-pc46; vb-pc46,,pm-gbm2-pc46; pm-gbm3-pc46; pm-mpt-pc46,,pm-pc31; vb-pc31,pm-pc46; vb-pc46,pm-pc46,pc48,,
pm-pc131; vb-pc131,pm-pc50; vb-pc50,,pm-pc47; vb-pc47,pm-pc57; vb-pc57,,pm-pc57,vb-pc47,pm-pc57,pm-pc32; vb-pc32,pm-pc47; vb-pc47,pm-pc35; vb-pc35,pm-2-pc50; pm-pc50; vb-pc50,,,pm-dh-pc31; pm-pc32; vb-pc32,pm-2-pc47; pm-pc47; vb-pc47,,pm-finot-pc47; pm-tf11-pc47,,pm-pc32; vb-pc32,pm-pc47; vb-pc47,,pm-gbm2-pc47; pm-gbm3-pc47; pm-mpt-pc47,,pm-pc32; vb-pc32,pm-pc47; vb-pc47,pm-pc47,pc49,,
pm-pc152; vb-pc152,pm-pc74; vb-pc74,,pm-pc48; vb-pc48,pm-pc58; vb-pc58,,pm-pc58,vb-pc48,pm-pc58,pm-pc54; vb-pc54,pm-pc71; vb-pc71,pm-pc62; vb-pc62,pm-2-pc78; pm-pc78; vb-pc78,,,pm-dh-pc32; pm-pc33; vb-pc33,pm-2-pc49; pm-pc48; vb-pc48,,pm-finot-pc48; pm-tf11-pc48,,pm-pc33; vb-pc33,pm-pc48; vb-pc48,,pm-gbm2-pc48; pm-gbm3-pc48; pm-mpt-pc48,,pm-pc33; vb-pc33,pm-pc48; vb-pc48,pm-pc48,pc50,,
pm-pc153; vb-pc153,pm-pc75; vb-pc75,,pm-pc49; vb-pc49,pm-pc59; vb-pc59,,pm-pc59,vb-pc49,pm-pc59,pm-pc55; vb-pc55,pm-pc72; vb-pc72,pm-pc63; vb-pc63,pm-2-pc79; pm-pc79; vb-pc79,,,pm-dh-pc33; pm-pc34; vb-pc34,pm-2-pc48; pm-pc49; vb-pc49,,pm-finot-pc49; pm-tf11-pc49,,pm-pc34; vb-pc34,pm-pc49; vb-pc49,,pm-gbm2-pc49; pm-gbm3-pc49; pm-mpt-pc49,,pm-pc34; vb-pc34,pm-pc49; vb-pc49,pm-pc49,pc51,,
,pm-pc64; vb-pc64,,,pm-pc60; vb-pc60,,pm-pc60,,pm-pc60,,pm-pc74; vb-pc74,pm-pc49; vb-pc49,pm-2-pc64; pm-pc64; vb-pc64,,,pm-dh-pc34; pm-pc35; vb-pc35,pm-2-pc50; pm-pc50; vb-pc50,,pm-finot-pc50; pm-tf11-pc50,,pm-pc35; vb-pc35,pm-pc50; vb-pc50,,pm-gbm2-pc50; pm-gbm3-pc50; pm-mpt-pc50,,pm-pc35; vb-pc35,pm-pc50; vb-pc50,pm-pc50,pc52,,
pm-pc142; vb-pc142,pm-pc61; vb-pc61,,pm-pc5; vb-pc5,pm-pc61; vb-pc61,,pm-pc61,vb-pc5,pm-pc61,pm-pc36; vb-pc36,pm-pc51; vb-pc51,pm-pc46; vb-pc46,pm-2-pc61; pm-pc61; vb-pc61,,,pm-dh-pc45; pm-pc46; vb-pc46,pm-2-pc61; pm-pc61; vb-pc61,,pm-finot-pc61; pm-tf11-pc61,,pm-pc46; vb-pc46,pm-pc61; vb-pc61,,pm-gbm3-pc61; pm-mpt-pc61,,pm-pc46; vb-pc46,pm-pc61; vb-pc61,pm-pc61,pc63,,
pm-pc155; vb-pc155,pm-pc77; vb-pc77,,pm-pc20; vb-pc20,pm-pc62; vb-pc62,,pm-pc62,vb-pc20,pm-pc62,pm-pc37; vb-pc37,pm-pc52; vb-pc52,pm-pc48; vb-pc48,pm-2-pc63; pm-pc63; vb-pc63,,,pm-dh-pc46; pm-pc47; vb-pc47,pm-2-pc62; pm-pc62; vb-pc62,,pm-finot-pc62; pm-tf11-pc62,,pm-pc47; vb-pc47,pm-pc62; vb-pc62,,pm-gbm2-pc62; pm-gbm3-pc62; pm-mpt-pc62,,pm-pc47; vb-pc47,pm-pc62; vb-pc62,pm-pc62,pc64,,
pm-pc140; vb-pc140,pm-pc59; vb-pc59,,pm-pc23; vb-pc23,pm-pc63; vb-pc63,,pm-pc63,vb-pc23,pm-pc63,pm-pc63; vb-pc63,pm-pc81; vb-pc81,pm-pc44; vb-pc44,pm-2-pc59; pm-pc59; vb-pc59,,,pm-dh-pc52; pm-pc53; vb-pc53,pm-2-pc68; pm-pc68; vb-pc68,,pm-finot-pc68; pm-tf11-pc68,,,pm-pc68; vb-pc68,,pm-gbm2-pc68; pm-gbm3-pc68; pm-mpt-pc68,,,pm-pc68; vb-pc68,pm-pc59,pc70,qizil-pc68,
pm-pc141; vb-pc141,pm-pc60; vb-pc60,,pm-pc29; vb-pc29,pm-pc64; vb-pc64,,pm-pc64,vb-pc29,pm-pc64,pm-pc60; vb-pc60,pm-pc78; vb-pc78,pm-pc43; vb-pc43,pm-2-pc58; pm-pc58; vb-pc58,,,pm-dh-pc51; pm-pc52; vb-pc52,pm-2-pc67; pm-pc67; vb-pc67,,pm-finot-pc67; pm-tf11-pc67,,pm-pc52; vb-pc52,pm-pc67; vb-pc67,,pm-gbm2-pc67; pm-gbm3-pc67; pm-mpt-pc67,,pm-pc52; vb-pc52,pm-pc67; vb-pc67,pm-pc67,pc69,qizil-pc67,
pm-pc136; vb-pc136,pm-pc55; vb-pc55,,pm-pc40; vb-pc40,pm-pc65; vb-pc65,,pm-pc65,vb-pc40,pm-pc65,pm-pc56; vb-pc56,pm-pc73; vb-pc73,pm-pc40; vb-pc40,pm-2-pc55; pm-pc55; vb-pc55,,,pm-dh-pc50; pm-pc51; vb-pc51,pm-2-pc66; pm-pc66; vb-pc66,,pm-finot-pc66; pm-tf11-pc66,,pm-pc54; vb-pc54,pm-pc66; vb-pc66,,pm-gbm2-pc66; pm-gbm3-pc66; pm-mpt-pc66,,pm-pc51; vb-pc51,pm-pc66; vb-pc66,pm-pc66,pc68,qizil-pc66,
pm-pc134; vb-pc134,pm-pc53; vb-pc53,,pm-pc50; vb-pc50,pm-pc66; vb-pc66,,pm-pc66,vb-pc50,pm-pc66,pm-pc40; vb-pc40,pm-pc55; vb-pc55,pm-pc37; vb-pc37,pm-2-pc52; pm-pc52; vb-pc52,,,pm-dh-pc48; pm-pc49; vb-pc49,pm-2-pc64; pm-pc64; vb-pc64,,pm-finot-pc64; pm-tf11-pc64,,pm-pc49; vb-pc49,pm-pc64; vb-pc64,,pm-gbm2-pc64; pm-gbm3-pc64; pm-mpt-pc64,,pm-pc49; vb-pc49,pm-pc64; vb-pc64,pm-pc64,pc66,,
pm-pc133; vb-pc133,pm-pc52; vb-pc52,,pm-pc51; vb-pc51,pm-pc67; vb-pc67,,pm-pc67,vb-pc51,pm-pc67,pm-pc39; vb-pc39,pm-pc54; vb-pc54,pm-pc38; vb-pc38,pm-2-pc53; pm-pc53; vb-pc53,,,pm-dh-pc47; pm-pc48; vb-pc48,pm-2-pc63; pm-pc63; vb-pc63,,pm-finot-pc63; pm-tf11-pc63,,pm-pc48; vb-pc48,pm-pc63; vb-pc63,,pm-gbm2-pc63; pm-gbm3-pc63; pm-mpt-pc63,,pm-pc48; vb-pc48,pm-pc63; vb-pc63,pm-pc63,pc65,,
,pm-pc67; vb-pc67,,,pm-pc68; vb-pc68,,pm-pc68,,pm-pc68,pm-pc50; vb-pc50,pm-pc67; vb-pc67,,pm-2-pc27; pm-pc27; vb-pc27,,,pm-dh-pc54; pm-pc55; vb-pc55,pm-2-pc24; pm-pc24; vb-pc24,,pm-finot-pc70; pm-tf11-pc70,,pm-pc51; vb-pc51,pm-pc24; vb-pc70,,pm-gbm2-pc70; pm-gbm3-pc70; pm-mpt-pc70,,pm-pc54; vb-pc54,pm-pc70; vb-pc70,pm-pc70,pc73,qizil-pc70,
pm-pc102; vb-pc102,pm-pc6; vb-pc6,,,pm-pc69; vb-pc69,,pm-pc69,,pm-pc69,pm-pc41; vb-pc41,pm-pc56; vb-pc56,pm-pc4; vb-pc4,pm-2-pc4; pm-pc4; vb-pc4,,,pm-dh-pc49; pm-pc50; vb-pc50,pm-2-pc65; pm-pc65; vb-pc65,,pm-finot-pc65; pm-tf11-pc65,,pm-pc50; vb-pc50,pm-pc65; vb-pc65,,pm-gbm2-pc65; pm-gbm3-pc65; pm-mpt-pc65,,pm-pc50; vb-pc50,pm-pc65; vb-pc65,pm-pc65,pc67,qizil-pc65,
pm-pc126; vb-pc126,pm-pc45; vb-pc45,,pm-pc121; vb-pc121,pm-pc70; vb-pc70,,pm-pc70,vb-pc121,pm-pc70,,pm-pc44; vb-pc44,pm-pc30; vb-pc30,pm-2-pc45; pm-pc45; vb-pc45,,,,pm-2-pc29; pm-pc29; vb-pc29,,pm-finot-pc29; pm-tf11-pc29,,,pm-pc29,,pm-gbm3-pc28,,,,,pc31,,
,pm-pc65; vb-pc65,,,pm-pc71; vb-pc71,,pm-pc71,,pm-pc71,,pm-pc61; vb-pc61,,pm-2-pc65; pm-pc65; vb-pc65,,pm-pc65,,pm-2-pc72; pm-pc72; vb-pc72,,pm-finot-pc72; pm-tf11-pc72,,,pm-pc72; vb-pc72,,pm-gbm2-pc72; pm-gbm3-pc72; pm-mpt-pc72,,,pm-pc72; vb-pc72,pm-pc72,pc74,qizil-pc72,
pm-pc145; vb-pc145,pm-pc66; vb-pc66,,pm-pc52; vb-pc52,pm-pc72; vb-pc72,,pm-pc72,vb-pc52,pm-pc72,pm-pc49; vb-pc49,pm-pc66; vb-pc66,pm-pc51; vb-pc51,pm-2-pc67; pm-pc67; vb-pc67,,pm-pc67,pm-dh-pc55; pm-pc56; vb-pc56,pm-2-pc71; pm-pc71; vb-pc71,,pm-finot-pc71; pm-tf11-pc71,,pm-pc55; vb-pc55,pm-pc71; vb-pc71,,pm-gbm2-pc71; pm-gbm3-pc71; pm-mpt-pc71,,pm-pc55; vb-pc55,pm-pc71; vb-pc71,pm-pc71,pc72,qizil-pc71,
pm-pc106; vb-pc106,pm-pc10; vb-pc10,,pm-pc53; vb-pc53,pm-pc73; vb-pc73,,pm-pc73,vb-pc53,pm-pc73,pm-pc44; vb-pc44,pm-pc59; vb-pc59,pm-pc10; vb-pc10,pm-2-pc10; pm-pc10; vb-pc10,,,pm-dh-pc56; pm-pc57; vb-pc57,pm-2-pc73; pm-pc73; vb-pc73,,pm-finot-pc73; pm-tf11-pc73,,pm-pc56; vb-pc56,pm-pc73; vb-pc73,,pm-gbm2-pc73; pm-gbm3-pc73; pm-mpt-pc73,,pm-pc56; vb-pc56,pm-pc73; vb-pc73,pm-pc74,pc75,qizil-pc73,
pm-pc128; vb-pc128,pm-pc47; vb-pc47,,pm-pc54; vb-pc54,pm-pc74; vb-pc74,,pm-pc74,vb-pc54,pm-pc74,pm-pc46; vb-pc46,pm-pc62; vb-pc62,pm-pc32; vb-pc32,pm-2-pc47; pm-pc47; vb-pc47,,,pm-dh-pc57; pm-pc58; vb-pc58,pm-2-pc74; pm-pc74; vb-pc74,,pm-finot-pc74; pm-tf11-pc74,,pm-pc57; vb-pc57,pm-pc74; vb-pc74,,pm-gbm2-pc74; pm-gbm3-pc74; pm-mpt-pc74,,pm-pc57; vb-pc57,pm-pc74; vb-pc74,pm-pc73,pc76,qizil-pc74,
pm-pc149; vb-pc149,pm-pc71; vb-pc71,,pm-pc55; vb-pc55,pm-pc75; vb-pc75,,pm-pc75,vb-pc55,pm-pc75,pm-pc47; vb-pc47,pm-pc63; vb-pc63,pm-pc55; vb-pc55,pm-2-pc71; pm-pc71; vb-pc71,,,pm-dh-pc58; pm-pc59; vb-pc59,pm-2-pc75; pm-pc75; vb-pc75,,pm-finot-pc75; pm-tf11-pc75,,pm-pc58; vb-pc58,pm-pc75; vb-pc75,,pm-gbm2-pc75; pm-gbm3-pc75; pm-mpt-pc76,,pm-pc58; vb-pc58,pm-pc75; vb-pc75,pm-pc75,pc77,,
