Theravāda,Theravāda,Theravāda,Mahāsaṁghika,Mahāsaṁghika,Mahāsaṁghika,Mahāsaṁghika,Lokuttaravāda,Lokuttaravāda,Mahīśāsaka,Mahīśāsaka,Dharmaguptaka,Dharmaguptaka,Dharmaguptaka,Dharmaguptaka,Sarvāstivāda,Sarvāstivāda,Sarvāstivāda,Sarvāstivāda,Sarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Mūlasarvāstivāda,Kāśyapīya,Upāliparipṛcchā,Qizil,Bhikkhu Pātimokkha (unknown school)
pm-sk46; vb-sk46,pm-sk46; vb-sk46,,pm-sk39; vb-sk39,pm-sk27; vb-sk27,,pm-sk28,vb-sk29,pm-sk28,pm-sk69; vb-sk69,pm-sk69; vb-sk69,pm-sk41; vb-sk41,pm-2-sk41; pm-sk41; vb-sk41,,,pm-dh-sk66,pm-2-sk61,,pm-finot-sk67; pm-tf11-sk66,,pm-sk61; vb-sk61,pm-sk67; vb-sk60,,pm-gbm3-sk61; pm-mpt-sk60,,pm-sk62; vb-sk62,pm-sk61; vb-sk61,,,qizil-sk66,
pm-sk49; vb-sk49,pm-sk49; vb-sk49,,pm-sk41; vb-sk41,,,pm-sk29,vb-sk30,pm-sk29,pm-sk63; vb-sk63,pm-sk63; vb-sk63,pm-sk44; vb-sk44,pm-2-sk44; pm-sk44; vb-sk44,,,,pm-2-sk70; pm-sk76; vb-sk72,,pm-finot-sk76; pm-tf11-sk77,,pm-sk63; vb-sk63,pm-sk76; vb-sk62,,pm-gbm3-sk58; pm-mpt-sk57,,pm-sk59; vb-sk59,pm-sk58; vb-sk58,pm-sk53,sk41,qizil-sk77,
pm-sk39; vb-sk39,pm-sk39; vb-sk39,,pm-sk42; vb-sk42,pm-sk29; vb-sk29,,pm-sk30,vb-sk31,pm-sk30,pm-sk64; vb-sk64,pm-sk64; vb-sk64,pm-sk36~; vb-sk36~,pm-2-sk36~; pm-sk36~; vb-sk36~,,,pm-dh-sk67; pm-sk63; vb-sk63,pm-2-sk62; pm-sk68; vb-sk64,,pm-finot-sk68; pm-tf11-sk67,,pm-sk49; vb-sk49,pm-sk68; vb-sk48,,pm-gbm3-sk50; pm-mpt-sk49,,pm-sk51; vb-sk51,pm-sk50; vb-sk50,pm-sk62,sk33,qizil-sk67,
pm-sk41; vb-sk41,pm-sk41; vb-sk41,,pm-sk43; vb-sk43,pm-sk30; vb-sk30,,pm-sk31,vb-sk32,pm-sk31,pm-sk66; vb-sk66,pm-sk66; vb-sk66,pm-sk37; vb-sk37,pm-2-sk37; pm-sk37; vb-sk37,,,pm-dh-sk69; pm-sk66; vb-sk66,pm-2-sk64; pm-sk70; vb-sk66,,pm-finot-sk70; pm-tf11-sk69,,pm-sk51; vb-sk51,pm-sk70; vb-sk50,,pm-gbm3-sk52; pm-mpt-sk51,,pm-sk53; vb-sk53,pm-sk52; vb-sk52,pm-sk65,sk35,qizil-sk69,
pm-sk44; vb-sk44,pm-sk44; vb-sk44,,pm-sk44; vb-sk44,pm-sk31; vb-sk31,,pm-sk32,vb-sk33,pm-sk32,pm-sk75; vb-sk75,pm-sk75; vb-sk75,pm-sk39; vb-sk39,pm-2-sk39; pm-sk39; vb-sk39,,,,,,,,,,,,,,,,,,
pm-sk45; vb-sk45,pm-sk45; vb-sk45,,pm-sk45; vb-sk45,pm-sk32; vb-sk32,,pm-sk33,vb-sk34,pm-sk33,pm-sk68; vb-sk68,pm-sk68; vb-sk68,,,,,pm-dh-sk71; pm-sk68; vb-sk68,pm-2-sk66; pm-sk72; vb-sk68,,pm-finot-sk66; pm-tf11-sk71,,pm-sk62; vb-sk62,pm-sk72; vb-sk61,,pm-gbm3-sk63; pm-mpt-sk61,,pm-sk64; vb-sk64,pm-sk63; vb-sk63,pm-sk54,sk43,qizil-sk71,
pm-sk43; vb-sk43,pm-sk43; vb-sk43,,pm-sk46; vb-sk46,pm-sk33; vb-sk33,,pm-sk34,vb-sk35,pm-sk34,pm-sk70; vb-sk70,pm-sk70; vb-sk70,pm-sk38; vb-sk38,pm-2-sk38; pm-sk38; vb-sk38,,,pm-dh-sk70; pm-sk67; vb-sk67,pm-2-sk65; pm-sk71; vb-sk67,,pm-finot-sk71; pm-tf11-sk70,,pm-sk52; vb-sk52,pm-sk71; vb-sk51,,pm-gbm3-sk53; pm-mpt-sk52,,pm-sk54; vb-sk54,pm-sk53; vb-sk53,pm-sk64,sk36,qizil-sk70,
pm-sk53; vb-sk53,pm-sk53; vb-sk53,,pm-sk49; vb-sk49,pm-sk34; vb-sk34,,pm-sk35,vb-sk38,pm-sk35,pm-sk56; vb-sk56,pm-sk56; vb-sk56,,,,,pm-dh-sk78; pm-sk77; vb-sk77,pm-2-sk73; pm-sk79; vb-sk75,,pm-finot-sk79; pm-tf11-sk79,,pm-sk66; vb-sk66,pm-sk79; vb-sk65,,pm-gbm3-sk64; pm-mpt-sk64,,pm-sk66; vb-sk66,pm-sk65; vb-sk65,pm-sk57,,qizil-sk79,
pm-sk52; vb-sk52,pm-sk52; vb-sk52,,pm-sk48; vb-sk48,pm-sk35; vb-sk35,,pm-sk36,vb-sk37,pm-sk36,,,,,,,pm-dh-sk77; pm-sk74; vb-sk74,pm-2-sk72; pm-sk78; vb-sk74,,pm-finot-sk78; pm-tf11-sk78,,pm-sk65; vb-sk65,pm-sk78; vb-sk64,,pm-gbm3-sk65; pm-mpt-sk63,,pm-sk65; vb-sk65,pm-sk64; vb-sk64,pm-sk56,sk45,qizil-sk78,
,,,pm-sk47; vb-sk47,pm-sk36; vb-sk36,,pm-sk37,vb-sk36,pm-sk37,,,,,,,,,,,,,,,,,,,,,,
pm-sk50; vb-sk50,pm-sk50; vb-sk50,,pm-sk50; vb-sk50,pm-sk37; vb-sk37,,pm-sk38,vb-sk39,pm-sk38,pm-sk62; vb-sk62,pm-sk62; vb-sk62,pm-sk42; vb-sk42,pm-2-sk42; pm-sk42; vb-sk42,,,pm-dh-sk72; pm-sk70; vb-sk70,pm-2-sk67; pm-sk73; vb-sk69,,pm-finot-sk73; pm-tf11-sk73,,pm-sk55; vb-sk55,pm-sk73; vb-sk54,,pm-gbm3-sk54; pm-mpt-sk53,,pm-sk56; vb-sk56,pm-sk55; vb-sk55,pm-sk48~,sk38,qizil-sk73,
pm-sk51; vb-sk51,pm-sk51; vb-sk51,,pm-sk51; vb-sk51,pm-sk38; vb-sk38,,pm-sk39,vb-sk40,pm-sk39,pm-sk61; vb-sk61,pm-sk61; vb-sk61,pm-sk43; vb-sk43,pm-2-sk43; pm-sk43; vb-sk43,,,pm-sk69; vb-sk69,,,pm-tf11-sk72,,pm-sk56; vb-sk56,vb-sk55,,pm-gbm3-sk55; pm-mpt-sk54,,pm-sk57; vb-sk57,pm-sk54; vb-sk54,pm-sk48~,,qizil-sk72,
,,,pm-sk52; vb-sk52,pm-sk39; vb-sk39,,pm-sk40,vb-sk41,pm-sk40,pm-sk74; vb-sk74,pm-sk74; vb-sk74,,,,,pm-dh-sk73,pm-2-sk68; pm-sk74; vb-sk70,,,,,pm-sk74,,,,pm-sk55; vb-sk55,,,,,
pm-sk47; vb-sk47,pm-sk47; vb-sk47,,pm-sk54; vb-sk54,pm-sk41; vb-sk41,,pm-sk41,vb-sk42,pm-sk41,pm-sk72; vb-sk72,pm-sk72; vb-sk72,pm-sk45; vb-sk45,pm-2-sk45; pm-sk45; vb-sk45,,,pm-dh-sk80; pm-sk76; vb-sk76,pm-2-sk75; pm-sk81; vb-sk76,,pm-finot-sk81; pm-tf11-sk80,,pm-sk67; vb-sk67,pm-sk81; vb-sk66,,pm-gbm3-sk66; pm-mpt-sk65,,pm-sk67; vb-sk67,pm-sk66; vb-sk66,,sk47,qizil-sk80,
pm-sk48; vb-sk48,pm-sk48; vb-sk48,,pm-sk53; vb-sk53,pm-sk40; vb-sk40,,pm-sk42,vb-sk43,pm-sk42,pm-sk59; vb-sk59,pm-sk59; vb-sk59,pm-sk40; vb-sk40,pm-2-sk40; pm-sk40; vb-sk40,,,pm-dh-sk79,pm-2-sk74; pm-sk80; vb-sk77,,pm-finot-sk80; pm-tf11-sk81,,pm-sk59; vb-sk59,pm-sk80; vb-sk58,,pm-gbm3-sk59; pm-mpt-sk58,,,,,,qizil-sk81,
pm-sk38; vb-sk38,pm-sk38; vb-sk38,,pm-sk55; vb-sk55,pm-sk42; vb-sk42,,pm-sk43,vb-sk44,pm-sk43,pm-sk80; vb-sk80,pm-sk80; vb-sk80,pm-sk34; vb-sk34,pm-2-sk34; pm-sk34; vb-sk34,,,pm-dh-sk84; pm-sk80; vb-sk80,pm-2-sk79; pm-sk85; vb-sk81,,pm-finot-sk85; pm-tf11-sk85,,pm-sk70; vb-sk70,pm-sk85; vb-sk69,,pm-gbm3-sk69; pm-mpt-sk70,,pm-sk70; vb-sk70,pm-sk69; vb-sk69,pm-sk66,sk52,,
pm-sk32; vb-sk32,pm-sk32; vb-sk32,,pm-sk56; vb-sk56,pm-sk43; vb-sk43,,pm-sk44,vb-sk45,pm-sk44,pm-sk58~; vb-sk58~,pm-sk58~; vb-sk58~,pm-sk35~; vb-sk35~,pm-2-sk35~; pm-sk35~; vb-sk35~,,,pm-sk81; vb-sk81,pm-2-sk80; pm-sk86; vb-sk82,,pm-finot-sk86; pm-tf11-sk86,,pm-sk69; vb-sk69,pm-sk86; vb-sk68,,pm-gbm2-sk43; pm-mpt-sk44,,,,,,,
pm-sk37; vb-sk37,pm-sk37; vb-sk37,,pm-sk57; vb-sk57,pm-sk44; vb-sk44,,pm-sk45,vb-sk46,pm-sk45,pm-sk79; vb-sk79,pm-sk79; vb-sk79,pm-sk32; vb-sk32,pm-2-sk32; pm-sk32; vb-sk32,,,pm-dh-sk82; pm-sk78; vb-sk78,pm-2-sk77; pm-sk84; vb-sk79,,pm-tf11-sk83,,,pm-sk84,,pm-gbm3-sk46,,,,pm-sk45,sk50,qizil-sk83,
pm-sk36; vb-sk36,pm-sk36; vb-sk36,,pm-sk58; vb-sk58,pm-sk45; vb-sk45,,pm-sk46,vb-sk47,pm-sk46,pm-sk77; vb-sk77,pm-sk77; vb-sk77,pm-sk33; vb-sk33,pm-2-sk33; pm-sk33; vb-sk33,,,pm-dh-sk83; pm-sk79; vb-sk79,pm-2-sk78; pm-sk83; vb-sk80,,pm-finot-sk83; pm-tf11-sk84,,pm-sk53; vb-sk53,pm-sk83; vb-sk52,,pm-gbm3-sk45; pm-mpt-sk46,,,pm-sk46; vb-sk46,pm-sk43,sk51,,
pm-sk56; vb-sk56,pm-sk56; vb-sk56,,pm-sk60; vb-sk60,pm-sk47; vb-sk47,,pm-sk47,vb-sk49,pm-sk47,pm-sk76; vb-sk76,pm-sk76; vb-sk76,pm-sk48; vb-sk48,pm-2-sk48; pm-sk48; vb-sk48,,,pm-dh-sk86; pm-sk83; vb-sk83,pm-2-sk82; pm-sk88; vb-sk84,,pm-finot-sk88; pm-tf11-sk88,,pm-sk72; vb-sk72,pm-sk88; vb-sk71,,pm-gbm3-sk72; pm-mpt-sk71,,pm-sk72; vb-sk72,pm-sk72; vb-sk72,pm-sk69,sk53,,
pm-sk55; vb-sk55,pm-sk55; vb-sk55,,pm-sk59; vb-sk59,pm-sk46; vb-sk46,,pm-sk48,vb-sk48,pm-sk48,pm-sk60; vb-sk60,pm-sk60; vb-sk60,pm-sk47; vb-sk47,pm-2-sk47; pm-sk47; vb-sk47,,,pm-dh-sk81; pm-sk75; vb-sk75,pm-2-sk76; pm-sk82; vb-sk78,,pm-finot-sk82; pm-tf11-sk82,,pm-sk71; vb-sk71,pm-sk82; vb-sk70,,pm-gbm3-sk70; pm-mpt-sk68,,pm-sk71; vb-sk71,pm-sk70; vb-sk70,pm-sk68,sk49,qizil-sk82,
pm-sk70; vb-sk70,pm-sk70; vb-sk70,,pm-sk61; vb-sk61,pm-sk48; vb-sk48,,pm-sk49,vb-sk50,pm-sk49,pm-sk87; vb-sk87,pm-sk87; vb-sk87,pm-sk86; vb-sk86,pm-2-sk86; pm-sk86; vb-sk86,,,pm-dh-sk91; pm-sk87; vb-sk87,pm-2-sk87; pm-sk93; vb-sk88,,pm-finot-sk93; pm-tf11-sk92,,pm-sk78; vb-sk78,pm-sk93; vb-sk77,,pm-gbm3-sk79; pm-mpt-sk77,,pm-sk84; vb-sk84,pm-sk79; vb-sk79,pm-sk74,sk59,,
,,,pm-sk62; vb-sk62,pm-sk49; vb-sk49,,pm-sk50,vb-sk51,pm-sk50,,,,,,,,,,,,pm-sk79; vb-sk79,vb-sk78,,,,,,pm-sk76,,,
pm-sk69; vb-sk69,pm-sk69; vb-sk69,,pm-sk63; vb-sk63,pm-sk50; vb-sk50,,pm-sk51,vb-sk52,pm-sk51,pm-sk88; vb-sk88,pm-sk88; vb-sk88,pm-sk89; vb-sk89,pm-2-sk89; pm-sk89; vb-sk89,,,pm-dh-sk90; pm-sk88; vb-sk88,pm-2-sk86; pm-sk92; vb-sk89,,pm-finot-sk92; pm-tf11-sk93,,pm-sk80; vb-sk80,pm-sk92; vb-sk79,,pm-gbm3-sk81; pm-mpt-sk79,,pm-sk86; vb-sk86,pm-sk81; vb-sk81,pm-sk77,sk58,,
pm-sk62; vb-sk62,pm-sk62; vb-sk62,,pm-sk64; vb-sk64,pm-sk51; vb-sk51,,pm-sk52,vb-sk53,pm-sk52,pm-sk84; vb-sk84,pm-sk84; vb-sk84,pm-sk58; vb-sk58,pm-2-sk58; pm-sk58; vb-sk58,,,pm-dh-sk101; pm-sk97; vb-sk97,pm-2-sk97; pm-sk103; vb-sk99,,pm-finot-sk104; pm-tf11-sk103,,pm-sk93; vb-sk93,vb-sk92,,,,pm-sk103; vb-sk103,pm-sk98; vb-sk98,pm-sk84,sk65,,
pm-sk61; vb-sk61,pm-sk61; vb-sk61,,pm-sk65; vb-sk65,pm-sk52; vb-sk52,,pm-sk53,vb-sk54,pm-sk53,pm-sk85; vb-sk85,pm-sk85; vb-sk85,pm-sk57; vb-sk57,pm-2-sk57; pm-sk57; vb-sk57,,,pm-dh-sk103; pm-sk98; vb-sk98,pm-2-sk98; pm-sk104; vb-sk98,,pm-finot-sk103; pm-tf11-sk104,,pm-sk92; vb-sk92,vb-sk91,,pm-gbm3-sk98; pm-mpt-sk95,,,,pm-sk83,sk64,,
pm-sk67; vb-sk67,pm-sk67; vb-sk67,,pm-sk66; vb-sk66,pm-sk53; vb-sk53,,pm-sk54,vb-sk55,pm-sk54,pm-sk92; vb-sk92,pm-sk92; vb-sk92,pm-sk54; vb-sk54,pm-2-sk54; pm-sk54; vb-sk54,,,pm-dh-sk93; pm-sk90; vb-sk90,pm-2-sk89; pm-sk95; vb-sk91,,pm-finot-sk95; pm-tf11-sk96,,pm-sk83; vb-sk83,pm-sk95; vb-sk82,,pm-gbm3-sk84; pm-mpt-sk82,,pm-sk89; vb-sk89,pm-sk84; vb-sk84,pm-sk92,sk61,,
pm-sk66; vb-sk66,pm-sk66; vb-sk66,,pm-sk67; vb-sk67,pm-sk54; vb-sk54,,pm-sk55,vb-sk56,pm-sk55,,,pm-sk55; vb-sk55,pm-2-sk55; pm-sk55; vb-sk55,,,pm-dh-sk94; pm-sk91; vb-sk91,pm-2-sk90; pm-sk96; vb-sk92,,pm-finot-sk96; pm-tf11-sk95,,pm-sk97; vb-sk97,pm-sk96; vb-sk96,,pm-gbm3-sk93; pm-mpt-sk90,,pm-sk98; vb-sk98,pm-sk93; vb-sk93,pm-sk91,sk62,,
,,,pm-sk68; vb-sk68,pm-sk55; vb-sk55,,pm-sk56,vb-sk57,pm-sk56,,,,,,,,,,,,,,,,,,,,,,
pm-sk65; vb-sk65,pm-sk65; vb-sk65,,pm-sk69; vb-sk69,pm-sk56; vb-sk56,,pm-sk57,vb-sk58,pm-sk57,pm-sk94; vb-sk94,pm-sk94; vb-sk94,,,,,pm-dh-sk99; pm-sk95; vb-sk95,pm-2-sk95; pm-sk101; vb-sk95,,pm-finot-sk99; pm-tf11-sk102,,pm-sk87; vb-sk87,pm-sk101; vb-sk86,,pm-gbm3-sk88; pm-mpt-sk86,,pm-sk93; vb-sk93,pm-sk88; vb-sk88,,,,
pm-sk59; vb-sk59,pm-sk59; vb-sk59,,pm-sk70; vb-sk70,pm-sk57; vb-sk57,,pm-sk58,vb-sk59,pm-sk58,pm-sk98; vb-sk98,pm-sk98; vb-sk98,pm-sk99; vb-sk99,pm-2-sk99; pm-sk99; vb-sk99,,,pm-dh-sk105,pm-2-sk101; pm-sk107; vb-sk102,,pm-finot-sk107; pm-tf11-sk107,,,,,pm-gbm3-sk101; pm-mpt-sk98,,pm-sk107; vb-sk107,pm-sk102; vb-sk102,pm-sk86,sk68,,
pm-sk60; vb-sk60,pm-sk60; vb-sk60,,pm-sk71; vb-sk71,pm-sk58; vb-sk58,,pm-sk59,vb-sk60,pm-sk59,pm-sk99; vb-sk99,pm-sk99; vb-sk99,,,,,pm-dh-sk107; pm-sk102; vb-sk102,pm-2-sk103; pm-sk109; vb-sk103,,pm-finot-sk109; pm-tf11-sk109,,,,,pm-gbm3-sk103; pm-mpt-sk100,,pm-sk109; vb-sk109,pm-sk101; vb-sk101,,sk69,,
pm-sk58; vb-sk58,pm-sk58; vb-sk58,,pm-sk72; vb-sk72,pm-sk59; vb-sk59,,pm-sk60,vb-sk61,pm-sk60,pm-sk97; vb-sk97,pm-sk97; vb-sk97,pm-sk96; vb-sk96,pm-2-sk96; pm-sk96; vb-sk96,,,pm-dh-sk102; pm-sk99; vb-sk99,pm-2-sk100; pm-sk105; vb-sk100,,pm-finot-sk105; pm-tf11-sk105,,,,,pm-gbm3-sk99; pm-mpt-sk96,,pm-sk104; vb-sk104,pm-sk99; vb-sk99,pm-sk85,sk67,,
pm-sk57; vb-sk57,pm-sk57; vb-sk57,,pm-sk73; vb-sk73,pm-sk60; vb-sk60,,pm-sk61,vb-sk62,pm-sk61,pm-sk95; vb-sk95,pm-sk95; vb-sk95,pm-sk100; vb-sk100,pm-2-sk100; pm-sk100; vb-sk100,,,pm-dh-sk104; pm-sk100; vb-sk100,pm-2-sk99; pm-sk106; vb-sk101,,pm-finot-sk106; pm-tf11-sk106,,pm-sk99; vb-sk99,vb-sk98,,pm-gbm3-sk100; pm-mpt-sk97,,pm-sk105; vb-sk105,pm-sk100; vb-sk100,pm-sk87,sk66,,
pm-sk72; vb-sk72,pm-sk72; vb-sk72,,pm-sk76; vb-sk76,pm-sk63; vb-sk63,,pm-sk62,vb-sk63,pm-sk62,pm-sk91; vb-sk91,pm-sk91; vb-sk91,pm-sk92; vb-sk92,pm-2-sk92; pm-sk92; vb-sk92,,,pm-dh-sk89; pm-sk86; vb-sk86,pm-2-sk85; pm-sk91; vb-sk87,,pm-finot-sk90; pm-tf11-sk91,,pm-sk82; vb-sk82,pm-sk91; vb-sk81,,pm-gbm3-sk83; pm-mpt-sk81,,pm-sk88; vb-sk88,pm-sk83; vb-sk83,pm-sk80,sk56,,
pm-sk71; vb-sk71,pm-sk71; vb-sk71,,pm-sk74; vb-sk74,pm-sk61; vb-sk61,,pm-sk63,vb-sk64,pm-sk63,pm-sk90; vb-sk90,pm-sk90; vb-sk90,pm-sk90; vb-sk90,pm-2-sk90; pm-sk90; vb-sk90,,,pm-dh-sk88; pm-sk85; vb-sk85,pm-2-sk84; pm-sk90; vb-sk86,,pm-finot-sk91; pm-tf11-sk90,,pm-sk81; vb-sk81,pm-sk90; vb-sk80,,pm-gbm3-sk82; pm-mpt-sk80,,pm-sk87; vb-sk87,pm-sk82; vb-sk82,pm-sk79,sk55,,
pm-sk63; vb-sk63,pm-sk63; vb-sk63,,pm-sk75; vb-sk75,pm-sk62; vb-sk62,,pm-sk64,vb-sk65,pm-sk64,pm-sk96; vb-sk96,pm-sk96; vb-sk96,pm-sk59; vb-sk59,pm-2-sk59; pm-sk59; vb-sk59,,,,vb-sk85,,,,pm-sk91; vb-sk91,vb-sk89,,pm-gbm3-sk97; pm-mpt-sk94,,pm-sk102; vb-sk102,pm-sk97; vb-sk97,pm-sk82,sk54,,
pm-sk74; vb-sk74,pm-sk74; vb-sk74,,,pm-sk64; vb-sk64,,pm-sk65,,pm-sk65,pm-sk83; vb-sk83,pm-sk83; vb-sk83,pm-sk49; vb-sk49,pm-2-sk49; pm-sk49; vb-sk49,,,pm-dh-sk108; pm-sk103; vb-sk103,pm-2-sk104; pm-sk110; vb-sk104,,pm-finot-sk110; pm-tf11-sk110,,,vb-sk101,,pm-gbm3-sk107; pm-mpt-sk104,,,pm-sk107; vb-sk107,pm-sk95,sk70,qizil-sk110,
pm-sk75; vb-sk75,pm-sk75; vb-sk75,,,pm-sk65; vb-sk65,,pm-sk66,,pm-sk66,pm-sk82; vb-sk82,pm-sk82; vb-sk82,pm-sk50; vb-sk50,pm-2-sk50; pm-sk50; vb-sk50,,,pm-dh-sk109; pm-sk104; vb-sk104,pm-2-sk105; pm-sk111; vb-sk105,,pm-finot-sk111; pm-tf11-sk111,,pm-sk101; vb-sk101,vb-sk100,,pm-gbm3-sk106; pm-mpt-sk103,,pm-sk111; vb-sk111,pm-sk106; vb-sk106,pm-sk94,sk71,,
pm-sk73; vb-sk73,pm-sk73; vb-sk73,,pm-sk77; vb-sk77,pm-sk66; vb-sk66,,pm-sk67,vb-sk66,pm-sk67,pm-sk81; vb-sk81,pm-sk81; vb-sk81,pm-sk51; vb-sk51,pm-2-sk51; pm-sk51; vb-sk51,,,pm-sk105; vb-sk105,pm-2-sk106; pm-sk112; vb-sk106,,pm-finot-sk112; pm-tf11-sk112,,pm-sk100; vb-sk100,vb-sk99,,pm-gbm3-sk105; pm-mpt-sk102,,pm-sk110; vb-sk110,pm-sk105; vb-sk105,pm-sk93,sk72,,
pm-as1; vb-as1,pm-as1; vb-as1,,pm-as1; vb-as1,pm-as1; vb-as1,,pm-as1,vb-as1,pm-as1,,pm-as1; vb-as1,,pm-2-as1; pm-as1; vb-as1,,,pm-as1,pm-2-as1; pm-as1; vb-as1,,pm-finot-as1; pm-tf11-as1,,pm-as1,pm-as1; vb-as1,,pm-gbm2-as1; pm-gbm3-as1; pm-mpt-as1,,pm-as1,pm-as1; vb-as1,pm-as1,as1,,
pm-as2; vb-as2,pm-as2; vb-as2,,pm-as2; vb-as2,pm-as2; vb-as2,,pm-as2,vb-as2,pm-as2,,pm-as2; vb-as2,,pm-2-as2; pm-as2; vb-as2,,,pm-as2,pm-2-as2; pm-as2; vb-as2,,pm-finot-as2; pm-tf11-as2,,pm-as2,pm-as2; vb-as2,,pm-gbm2-as2; pm-gbm3-as2; pm-mpt-as2,,pm-as2,pm-as2; vb-as2,pm-as2,as2,,
pm-as3; vb-as3,pm-as3; vb-as3,,pm-as3; vb-as3,pm-as3; vb-as3,,pm-as3,vb-as3,pm-as3,,pm-as3; vb-as3,,pm-2-as3; pm-as3; vb-as3,,,pm-as3,pm-2-as3; pm-as3; vb-as3,,pm-finot-as3; pm-tf11-as3,,pm-as3,pm-as3; vb-as3,,pm-gbm2-as3; pm-gbm3-as3; pm-mpt-as3,,pm-as3,pm-as3; vb-as3,pm-as3,as3,,
pm-as4; vb-as4,pm-as4; vb-as4,,pm-as4; vb-as4,pm-as4; vb-as4,,pm-as4,vb-as4,pm-as4,,pm-as5; vb-as5,,pm-2-as4; pm-as4; vb-as4,,,pm-as4,pm-2-as4; pm-as4; vb-as4,,pm-finot-as4; pm-tf11-as4,,pm-as6,pm-as4; vb-as6,,pm-gbm2-as7; pm-gbm3-as7; pm-mpt-as7,,pm-as7,pm-as7; vb-as7,pm-as4,as4,,
pm-as6; vb-as6,pm-as6; vb-as6,,pm-as5; vb-as5,pm-as5; vb-as5,,pm-as5,vb-as5,pm-as5,,pm-as4; vb-as4,,pm-2-as5; pm-as5; vb-as5,,,pm-as5,pm-2-as5; pm-as5; vb-as5,,pm-finot-as5; pm-tf11-as5,,pm-as4,pm-as5; vb-as4,,pm-gbm2-as5; pm-gbm3-as5; pm-mpt-as5,,pm-as5,pm-as5; vb-as5,pm-as5,as5,,
pm-as5; vb-as5,pm-as5; vb-as5,,pm-as6; vb-as6,pm-as6; vb-as6,,pm-as6,vb-as6,pm-as6,,pm-as6; vb-as6,,pm-2-as6; pm-as6; vb-as6,,,pm-as6,pm-2-as6; pm-as6; vb-as6,,pm-finot-as6; pm-tf11-as6,,pm-as5,pm-as6; vb-as5,,pm-gbm2-as4; pm-gbm3-as4; pm-mpt-as4,,pm-as4,pm-as4; vb-as4,pm-as6,as6,,
pm-as7; vb-as7,pm-as7; vb-as7,,pm-as7; vb-as7,pm-as7; vb-as7,,pm-as7,vb-as7,pm-as7,,pm-as7; vb-as7,,pm-2-as7; pm-as7; vb-as7,,,pm-as7,pm-2-as7; pm-as7; vb-as7,,pm-finot-as7; pm-tf11-as7,,pm-as7,pm-as7; vb-as7,,pm-gbm2-as6; pm-gbm3-as6; pm-mpt-as6,,pm-as6,pm-as6; vb-as6,pm-as7,as7,,
